Fz,ax_g,ay_g
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
